photo,rot,ours_overall,classical_sky,sota_clip
20250822_195738,180,0.8933904629714169,-22.20754623413086,-0.029917031526565552
20250822_195738,270,0.8933967122627147,40.274174456256105,0.010550960898399353
20250822_195740,0,0.8912555373513046,28.969829559326172,0.016581803560256958
20250822_195740,90,0.8912436520183928,-27.083993921065485,0.0004792213439941406
20250822_195740,180,0.8912390959296481,-28.969829559326172,-0.025888055562973022
20250822_195740,270,0.8912402971974841,27.083993921065485,0.005740046501159668
20250822_195753,0,0.7132219733413164,29.599796295166016,0.018388614058494568
20250822_195753,90,0.7137735451225486,5.457161076490706,-0.0033153891563415527
20250822_195753,180,0.7132110227927889,-29.599796295166016,0.00513891875743866
20250822_195753,270,0.7137735661543034,-5.457161076490706,-0.011473983526229858
20250822_195758,0,0.729028465769157,37.52555465698242,0.02129732072353363
20250822_195758,90,0.729525836871192,-11.147253787878782,0.0037614107131958008
20250822_195758,180,0.7290284728787864,-37.52555465698242,-0.012021511793136597
20250822_195758,270,0.7295280069969953,11.147253787878782,-0.0018902122974395752
20250822_195800,0,0.862166114758158,40.27890396118164,0.0201386958360672
20250822_195800,90,0.8619745833995612,-6.927797379032256,0.002296656370162964
20250822_195800,180,0.8621724029750026,-40.27890396118164,-0.01875510811805725
20250822_195800,270,0.8619766256488673,6.927797379032256,-0.0059330761432647705
20250822_195832,0,0.8662857854331023,46.19195556640625,0.013916239142417908
20250822_195832,90,0.866283186724735,-15.292747281280555,-0.000924915075302124
20250822_195832,180,0.8662917195823391,-46.19195556640625,-0.00999748706817627
20250822_195832,270,0.8663001760782082,15.292747281280555,-0.004935711622238159
20250824_152144,0,0.8029549541185416,-24.86699791263814,0.01635308563709259
20250824_152144,90,0.8029646637991203,0.13457288240131504,0.0016452223062515259
20250824_152144,180,0.8029733225815727,24.86699791263814,-0.027869611978530884
20250824_152144,270,0.8029821073082315,-0.13457288240131504,0.009918972849845886
20250824_152151,0,0.9511879376686041,-33.591094776473,-0.003959193825721741
20250824_152151,90,0.9511698197623035,2.46604517886513,0.0030873864889144897
20250824_152151,180,0.9511938121468524,33.591094776473,-0.0222720205783844
20250824_152151,270,0.9512040032367205,-2.46604517886513,-0.0032842159271240234
20250824_152246,0,0.8465823998891665,-38.11235897501567,0.010956823825836182
20250824_152246,90,0.8465980306973931,-7.96917403371711,0.016204744577407837
20250824_152246,180,0.8466018167913529,38.11235897501567,-0.017174243927001953
20250824_152246,270,0.846606396418954,7.96917403371711,0.008129388093948364
20250824_152450,0,0.9140309758729656,-30.1092855587855,0.017988651990890503
20250824_152450,90,0.914027495494458,2.8064414576480203,0.007156774401664734
20250824_152450,180,0.914017720564216,30.1092855587855,-0.008047431707382202
20250824_152450,270,0.9140426200562161,-2.8064414576480203,0.006534308195114136
20250824_152628,0,0.6382201750138037,-43.57745804822419,0.013882622122764587
20250824_152628,90,0.6386399790397289,36.01083882649739,-0.002126723527908325
20250824_152628,180,0.6382050457696289,43.57745804822419,0.019249841570854187
20250824_152628,270,0.6386608901919869,-36.01083882649739,0.003348022699356079
20250824_152647,0,0.7900454977541808,-11.538372637666996,-0.005495086312294006
20250824_152647,90,0.7896197847481007,-15.809982299804688,-0.010398954153060913
20250824_152647,180,0.7900395377639026,11.538372637666996,-0.02339702844619751
20250824_152647,270,0.7896157438603718,15.809982299804688,-0.013652682304382324
20250824_154340,0,0.8566648366972615,19.055210624389062,0.03459317982196808
20250824_154340,90,0.8566645313418437,-88.10843276977539,-0.001244381070137024
20250824_154340,180,0.8566558233176135,-19.055210624389062,-0.015057399868965149
20250824_154340,270,0.8566790093094173,88.10843276977539,0.007930517196655273
20250824_154448,0,0.8352559331625166,53.015636455278596,0.028722748160362244
20250824_154448,90,0.8352588979050709,-38.64555740356445,-0.004695877432823181
20250824_154448,180,0.8352586718744966,-53.015636455278596,-0.020974472165107727
20250824_154448,270,0.8352575712015335,38.64555740356445,-0.010571315884590149
20250824_154452,0,0.8373786291509434,50.00524269916911,0.02539747953414917
20250824_154452,90,0.8373989083182461,-30.233142852783203,-0.0028066486120224
20250824_154452,180,0.8373884896153901,-50.00524269916911,-0.021595194935798645
20250824_154452,270,0.8373911231466872,30.233142852783203,-0.007384255528450012
20250824_154522,0,0.8356398199210684,38.31077407135875,0.014282211661338806
20250824_154522,90,0.8356435140805513,-26.218093872070312,-0.01292620599269867
20250824_154522,180,0.8356406246581383,-38.31077407135875,-0.012476563453674316
20250824_154522,270,0.8356460942385134,26.218093872070312,-0.0029805749654769897
20250824_154601,0,0.8484617158015921,45.29037603861193,0.03210744261741638
20250824_154601,90,0.8484680230454158,-15.699050903320312,0.013772919774055481
20250824_154601,180,0.8484519168329621,-45.29037603861193,-0.01148533821105957
20250824_154601,270,0.848459257646889,15.699050903320312,0.01736542582511902
20250824_154604,0,0.8494649734326535,43.71144916911045,0.032154858112335205
20250824_154604,90,0.8494588560673936,-13.642097473144531,0.010262057185173035
20250824_154604,180,0.8494530950536674,-43.71144916911045,-0.011587262153625488
20250824_154604,270,0.8494448919672315,13.642097473144531,0.014040619134902954
20250824_154621,0,0.8580931663670899,89.36968475073313,0.019611075520515442
20250824_154621,90,0.8581002744914132,14.944778442382812,0.005213052034378052
20250824_154621,180,0.8580896568936671,-89.36968475073313,-0.011470451951026917
20250824_154621,270,0.8580928721197421,-14.944778442382812,-0.0021337270736694336
20250824_154627,0,0.8609336010292457,80.60158922898339,0.01720184087753296
20250824_154627,90,0.8609311774931625,18.79031753540039,0.009987443685531616
20250824_154627,180,0.8609341626064942,-80.60158922898339,-0.01302039623260498
20250824_154627,270,0.8609243294628623,-18.79031753540039,-0.008428096771240234
20250824_163017,0,0.8647641172747903,-87.61400675097752,0.016476526856422424
20250824_163017,90,0.8647612110550256,8.647109985351562,0.01366870105266571
20250824_163017,180,0.8647537504553756,87.61400675097752,-0.01974654197692871
20250824_163017,270,0.8647648354554774,-8.647109985351562,0.0023131966590881348
20250824_170810,0,0.7650506903755072,17.70552830744407,0.045619815587997437
20250824_170810,90,0.7650355010544425,-28.38116776315789,0.004277333617210388
20250824_170810,180,0.7650433084064839,-17.70552830744407,-0.006279587745666504
20250824_170810,270,0.7650574461405176,28.38116776315789,0.01242402195930481
20250824_170831,0,0.5332869248928473,6.231236153619591,0.03645014762878418
20250824_170831,90,0.534806413899931,-17.49719880756578,0.004951536655426025
20250824_170831,180,0.5326626266184293,-6.231236153619591,0.0021477341651916504
20250824_170831,270,0.5337879301193365,17.49719880756578,-0.002461850643157959
20250824_170838,0,0.7579455282099568,32.14206866524094,-0.004972934722900391
20250824_170838,90,0.757965957644403,-24.08814761513159,0.00022557377815246582
20250824_170838,180,0.7579534478797261,-32.14206866524094,-0.017023861408233643
20250824_170838,270,0.7579452585816536,24.08814761513159,0.010074496269226074
20250824_191011,0,0.8166570794431159,18.594309488932296,0.024015262722969055
20250824_191011,90,0.8166514656805536,-64.85032278429458,0.021136730909347534
20250824_191011,180,0.8166619595508968,-18.594309488932296,-0.017283648252487183
20250824_191011,270,0.8166585529729207,64.85032278429458,0.007546931505203247
20250824_191343_01,0,0.8443967517848376,8.935796981915928,0.03168228268623352
20250824_191343_01,90,0.8443643104336355,-25.445796966552734,0.011396139860153198
20250824_191343_01,180,0.8444206818369735,-8.935796981915928,-0.00023224949836730957
20250824_191343_01,270,0.8443844984580425,25.445796966552734,0.0033225417137145996
