series_id,compareID1,compareID2,compareFile1,compareFile2,LEFT,RIGHT,Total,max_count,Agreement,MaxVote,num_reviewers,majority_label,label_composition,label_detail_visibility,label_distance_appropriateness,label_dynamic_range,label_exposure_quality,label_field_of_view,label_lighting_quality,label_motion_blur,label_other,label_sharpness,label_subject_interest
000845,1,0,845-2.JPG,845-1.JPG,1,0,1,1,1.0,1,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
000845,1,2,845-2.JPG,845-3.JPG,2,1,3,2,0.6666666666666666,1,3,other,0,0,0,0,0,0,0,0,3,0,0
000845,1,3,845-2.JPG,845-4.JPG,2,1,3,2,0.6666666666666666,1,3,dynamic_range,0,0,0,1,0,1,0,0,0,1,0
000845,2,1,845-3.JPG,845-2.JPG,1,2,3,2,0.6666666666666666,1,3,field_of_view,0,0,0,0,0,1,0,0,1,0,1
000845,2,3,845-3.JPG,845-4.JPG,1,1,2,1,0.5,3,2,detail_visibility,0,1,0,0,0,0,0,0,1,0,0
000845,3,0,845-4.JPG,845-1.JPG,0,1,1,1,1.0,0,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
000845,3,1,845-4.JPG,845-2.JPG,1,0,1,1,1.0,3,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
000845,3,2,845-4.JPG,845-3.JPG,1,1,2,1,0.5,2,2,field_of_view,0,0,0,0,0,1,1,0,0,0,0
000846,0,1,846-1.JPG,846-2.JPG,1,1,2,1,0.5,1,2,field_of_view,0,0,0,0,0,1,0,0,0,0,1
000846,1,0,846-2.JPG,846-1.JPG,1,5,6,5,0.8333333333333334,0,6,field_of_view,2,0,0,0,0,4,0,0,0,0,0
000848,0,1,848-1.JPG,848-2.JPG,1,1,2,1,0.5,1,2,composition,1,0,0,0,0,1,0,0,0,0,0
000848,1,0,848-2.JPG,848-1.JPG,2,4,6,4,0.6666666666666666,0,6,composition,2,0,1,0,0,1,0,0,1,0,1
000849,0,1,849-1.JPG,849-2.JPG,3,1,4,3,0.75,0,4,detail_visibility,0,2,0,0,0,1,1,0,0,0,0
000849,1,0,849-2.JPG,849-1.JPG,1,2,3,2,0.6666666666666666,0,3,detail_visibility,0,1,0,0,1,0,1,0,0,0,0
000850,0,1,850-1.JPG,850-2.JPG,0,1,1,1,1.0,1,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
000850,1,0,850-2.JPG,850-1.JPG,2,0,2,2,1.0,1,2,distance_appropriateness,0,0,1,0,0,0,0,0,1,0,0
000850,1,2,850-2.JPG,850-3.JPG,1,1,2,1,0.5,2,2,composition,1,1,0,0,0,0,0,0,0,0,0
000850,2,0,850-3.JPG,850-1.JPG,5,0,5,5,1.0,2,5,field_of_view,1,1,0,0,1,2,0,0,0,0,0
000850,2,1,850-3.JPG,850-2.JPG,4,1,5,4,0.8,2,5,field_of_view,0,0,1,0,0,3,0,0,1,0,0
000851,0,1,851-1.JPG,851-2.JPG,1,2,3,2,0.6666666666666666,1,3,composition,2,0,0,0,0,0,0,0,1,0,0
000851,1,0,851-2.JPG,851-1.JPG,4,2,6,4,0.6666666666666666,1,6,composition,2,0,0,1,1,2,0,0,0,0,0
000852,0,1,852-1.JPG,852-2.JPG,0,2,2,2,1.0,1,2,sharpness,0,0,0,0,0,0,0,0,0,2,0
000852,0,2,852-1.JPG,852-3.JPG,0,2,2,2,1.0,2,2,lighting_quality,0,0,0,0,0,0,1,0,0,1,0
000852,1,0,852-2.JPG,852-1.JPG,1,1,2,1,0.5,0,2,exposure_quality,0,0,0,0,1,0,0,0,0,1,0
000852,1,2,852-2.JPG,852-3.JPG,2,0,2,2,1.0,1,2,detail_visibility,0,1,0,0,0,0,0,0,0,1,0
000852,2,0,852-3.JPG,852-1.JPG,4,0,4,4,1.0,2,4,sharpness,0,0,0,0,0,0,0,0,0,4,0
000852,2,1,852-3.JPG,852-2.JPG,0,3,3,3,1.0,1,3,lighting_quality,0,0,0,0,0,0,3,0,0,0,0
000853,0,1,853-1.JPG,853-2.JPG,0,5,5,5,1.0,1,5,exposure_quality,0,0,0,0,2,1,1,0,0,0,1
000853,1,0,853-2.JPG,853-1.JPG,3,3,6,3,0.5,0,6,other,0,0,1,0,0,1,0,0,3,0,1
000854,0,1,854-1.JPG,854-2.JPG,4,1,5,4,0.8,0,5,composition,1,0,0,0,1,1,1,0,1,0,0
000854,1,0,854-2.JPG,854-1.JPG,1,2,3,2,0.6666666666666666,0,3,detail_visibility,0,1,0,0,0,0,0,0,0,1,1
000855,0,1,855-1.JPG,855-2.JPG,2,3,5,3,0.6,1,5,detail_visibility,1,2,0,0,0,1,0,0,0,1,0
000855,1,0,855-2.JPG,855-1.JPG,4,0,4,4,1.0,1,4,subject_interest,0,1,1,0,0,0,0,0,0,0,2
000856,0,1,856-1.JPG,856-2.JPG,1,2,3,2,0.6666666666666666,1,3,other,0,0,0,0,0,1,0,0,2,0,0
000856,0,2,856-1.JPG,856-3.JPG,2,0,2,2,1.0,0,2,field_of_view,0,0,0,0,0,2,0,0,0,0,0
000856,1,0,856-2.JPG,856-1.JPG,1,2,3,2,0.6666666666666666,0,3,lighting_quality,0,0,0,0,0,0,2,0,1,0,0
000856,1,2,856-2.JPG,856-3.JPG,0,1,1,1,1.0,2,1,composition,1,0,0,0,0,0,0,0,0,0,0
000856,2,0,856-3.JPG,856-1.JPG,2,1,3,2,0.6666666666666666,2,3,composition,1,0,0,0,0,1,0,0,1,0,0
000856,2,1,856-3.JPG,856-2.JPG,4,0,4,4,1.0,2,4,detail_visibility,0,1,1,0,0,1,0,0,1,0,0
000857,0,1,857-1.JPG,857-2.JPG,0,4,4,4,1.0,1,4,field_of_view,1,0,0,0,1,2,0,0,0,0,0
000857,0,2,857-1.JPG,857-3.JPG,2,1,3,2,0.6666666666666666,0,3,exposure_quality,0,0,0,0,2,0,0,0,1,0,0
000857,1,0,857-2.JPG,857-1.JPG,1,0,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
000857,1,2,857-2.JPG,857-3.JPG,1,2,3,2,0.6666666666666666,2,3,exposure_quality,0,0,0,0,1,1,1,0,0,0,0
000857,2,0,857-3.JPG,857-1.JPG,3,0,3,3,1.0,2,3,lighting_quality,0,0,0,0,1,0,2,0,0,0,0
000857,2,1,857-3.JPG,857-2.JPG,3,0,3,3,1.0,2,3,composition,1,0,0,1,0,1,0,0,0,0,0
000858,0,2,858-1.JPG,858-3.JPG,2,1,3,2,0.6666666666666666,0,3,field_of_view,0,0,1,0,0,2,0,0,0,0,0
000858,0,3,858-1.JPG,858-4.JPG,1,1,2,1,0.5,3,2,other,0,0,0,0,0,0,0,0,1,1,0
000858,1,0,858-2.JPG,858-1.JPG,0,3,3,3,1.0,0,3,composition,1,0,1,0,0,0,1,0,0,0,0
000858,1,2,858-2.JPG,858-3.JPG,1,2,3,2,0.6666666666666666,2,3,lighting_quality,0,1,0,0,0,0,2,0,0,0,0
000858,1,3,858-2.JPG,858-4.JPG,0,3,3,3,1.0,3,3,field_of_view,0,0,0,0,0,2,0,0,1,0,0
000858,2,0,858-3.JPG,858-1.JPG,0,3,3,3,1.0,0,3,field_of_view,0,0,0,0,0,1,0,0,1,0,1
000858,2,1,858-3.JPG,858-2.JPG,1,0,1,1,1.0,2,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
000858,2,3,858-3.JPG,858-4.JPG,0,1,1,1,1.0,3,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
000858,3,0,858-4.JPG,858-1.JPG,0,1,1,1,1.0,0,1,sharpness,0,0,0,0,0,0,0,0,0,1,0
000858,3,1,858-4.JPG,858-2.JPG,1,1,2,1,0.5,1,2,composition,1,0,0,0,0,1,0,0,0,0,0
000858,3,2,858-4.JPG,858-3.JPG,2,0,2,2,1.0,3,2,field_of_view,0,0,0,0,0,1,0,0,1,0,0
000859,0,1,859-1.JPG,859-2.JPG,1,6,7,6,0.8571428571428571,1,7,composition,3,1,2,0,0,1,0,0,0,0,0
000859,1,0,859-2.JPG,859-1.JPG,3,0,3,3,1.0,1,3,detail_visibility,0,1,0,0,0,0,0,0,1,1,0
000861,0,1,861-1.JPG,861-2.JPG,0,3,3,3,1.0,1,3,other,0,1,0,0,0,0,0,0,2,0,0
000861,1,0,861-2.JPG,861-1.JPG,2,3,5,3,0.6,0,5,other,1,1,0,0,0,1,0,0,2,0,0
000862,0,1,862-1.JPG,862-2.JPG,6,0,6,6,1.0,0,6,field_of_view,0,1,0,0,0,5,0,0,0,0,0
000862,1,0,862-2.JPG,862-1.JPG,0,2,2,2,1.0,0,2,composition,1,0,0,0,0,0,0,0,1,0,0
000863,0,1,863-1.JPG,863-2.JPG,0,4,4,4,1.0,1,4,composition,1,0,1,0,0,1,1,0,0,0,0
000863,1,0,863-2.JPG,863-1.JPG,6,0,6,6,1.0,1,6,other,0,0,1,0,2,0,0,0,3,0,0
000864,0,1,864-1.JPG,864-2.JPG,1,1,2,1,0.5,1,2,lighting_quality,0,0,0,0,0,0,2,0,0,0,0
000864,0,2,864-1.JPG,864-3.JPG,1,0,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
000864,0,3,864-1.JPG,864-4.JPG,1,2,3,2,0.6666666666666666,3,3,composition,1,0,0,0,0,1,0,0,1,0,0
000864,0,4,864-1.JPG,864-5.JPG,1,0,1,1,1.0,0,1,distance_appropriateness,0,0,1,0,0,0,0,0,0,0,0
000864,1,0,864-2.JPG,864-1.JPG,2,1,3,2,0.6666666666666666,1,3,exposure_quality,0,0,0,0,1,0,1,0,1,0,0
000864,1,3,864-2.JPG,864-4.JPG,0,3,3,3,1.0,3,3,field_of_view,0,0,0,0,0,2,0,0,1,0,0
000864,1,4,864-2.JPG,864-5.JPG,3,1,4,3,0.75,1,4,composition,1,0,0,0,1,0,1,0,0,0,1
000864,2,0,864-3.JPG,864-1.JPG,3,0,3,3,1.0,2,3,other,0,0,0,0,0,1,0,0,2,0,0
000864,2,1,864-3.JPG,864-2.JPG,3,0,3,3,1.0,2,3,composition,1,1,0,0,0,1,0,0,0,0,0
000864,2,3,864-3.JPG,864-4.JPG,0,2,2,2,1.0,3,2,exposure_quality,0,0,0,0,1,0,1,0,0,0,0
000864,2,4,864-3.JPG,864-5.JPG,2,1,3,2,0.6666666666666666,2,3,exposure_quality,0,0,0,0,1,1,1,0,0,0,0
000864,3,0,864-4.JPG,864-1.JPG,1,0,1,1,1.0,3,1,other,0,0,0,0,0,0,0,0,1,0,0
000864,3,1,864-4.JPG,864-2.JPG,1,0,1,1,1.0,3,1,composition,1,0,0,0,0,0,0,0,0,0,0
000864,3,2,864-4.JPG,864-3.JPG,2,1,3,2,0.6666666666666666,3,3,composition,1,0,0,0,1,1,0,0,0,0,0
000864,3,4,864-4.JPG,864-5.JPG,2,1,3,2,0.6666666666666666,3,3,composition,2,0,0,0,0,1,0,0,0,0,0
000864,4,0,864-5.JPG,864-1.JPG,0,3,3,3,1.0,0,3,lighting_quality,0,1,0,0,0,0,2,0,0,0,0
000864,4,1,864-5.JPG,864-2.JPG,0,1,1,1,1.0,1,1,composition,1,0,0,0,0,0,0,0,0,0,0
000864,4,2,864-5.JPG,864-3.JPG,0,1,1,1,1.0,2,1,composition,1,0,0,0,0,0,0,0,0,0,0
000865,0,1,865-1.JPG,865-2.JPG,0,5,5,5,1.0,1,5,field_of_view,1,0,1,0,0,2,0,0,0,0,1
000865,1,0,865-2.JPG,865-1.JPG,2,1,3,2,0.6666666666666666,1,3,composition,1,0,0,0,0,1,1,0,0,0,0
000867,0,1,867-1.JPG,867-2.JPG,1,5,6,5,0.8333333333333334,1,6,composition,2,0,0,0,1,1,0,0,1,0,1
000867,1,0,867-2.JPG,867-1.JPG,3,0,3,3,1.0,1,3,other,0,1,0,0,0,0,0,0,2,0,0
000868,0,1,868-1.JPG,868-2.JPG,1,0,1,1,1.0,0,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
000868,0,2,868-1.JPG,868-3.JPG,0,1,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
000868,0,3,868-1.JPG,868-4.JPG,0,2,2,2,1.0,3,2,composition,1,0,0,0,0,1,0,0,0,0,0
000868,0,5,868-1.JPG,868-6.JPG,0,3,3,3,1.0,5,3,field_of_view,0,0,0,0,0,2,0,0,1,0,0
000868,1,3,868-2.JPG,868-4.JPG,1,2,3,2,0.6666666666666666,3,3,field_of_view,0,0,0,0,0,2,0,0,0,1,0
000868,2,0,868-3.JPG,868-1.JPG,0,1,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
000868,2,1,868-3.JPG,868-2.JPG,0,1,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
000868,2,4,868-3.JPG,868-5.JPG,0,1,1,1,1.0,4,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
000868,3,0,868-4.JPG,868-1.JPG,1,0,1,1,1.0,3,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
000868,3,2,868-4.JPG,868-3.JPG,2,0,2,2,1.0,3,2,composition,1,0,0,0,0,0,0,0,1,0,0
000868,3,4,868-4.JPG,868-5.JPG,1,2,3,2,0.6666666666666666,4,3,composition,1,0,0,0,1,1,0,0,0,0,0
000868,3,5,868-4.JPG,868-6.JPG,0,2,2,2,1.0,5,2,field_of_view,0,0,0,0,0,2,0,0,0,0,0
000868,4,0,868-5.JPG,868-1.JPG,1,1,2,1,0.5,0,2,field_of_view,0,0,0,0,0,1,0,0,0,1,0
000868,4,1,868-5.JPG,868-2.JPG,2,1,3,2,0.6666666666666666,4,3,other,0,0,0,0,0,1,0,0,2,0,0
000868,4,2,868-5.JPG,868-3.JPG,2,0,2,2,1.0,4,2,field_of_view,0,0,0,0,0,1,0,0,1,0,0
000868,4,5,868-5.JPG,868-6.JPG,0,2,2,2,1.0,5,2,composition,1,0,0,0,0,0,1,0,0,0,0
000868,5,1,868-6.JPG,868-2.JPG,1,0,1,1,1.0,5,1,other,0,0,0,0,0,0,0,0,1,0,0
000868,5,2,868-6.JPG,868-3.JPG,3,0,3,3,1.0,5,3,composition,1,0,0,0,1,0,1,0,0,0,0
000869,0,1,869-1.JPG,869-2.JPG,5,1,6,5,0.8333333333333334,0,6,other,1,1,0,0,0,0,1,0,3,0,0
000869,1,0,869-2.JPG,869-1.JPG,3,2,5,3,0.6,1,5,lighting_quality,0,0,0,0,0,0,3,0,1,1,0
000871,0,1,871-1.JPG,871-2.JPG,2,3,5,3,0.6,1,5,other,0,1,0,0,0,0,1,0,3,0,0
000871,1,0,871-2.JPG,871-1.JPG,3,1,4,3,0.75,1,4,exposure_quality,0,0,0,0,2,0,0,0,1,0,1
000872,0,1,872-1.JPG,872-2.JPG,0,1,1,1,1.0,1,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
000872,0,2,872-1.JPG,872-3.JPG,0,5,5,5,1.0,2,5,distance_appropriateness,0,0,1,0,1,1,1,0,1,0,0
000872,1,0,872-2.JPG,872-1.JPG,5,0,5,5,1.0,1,5,other,0,1,0,0,1,1,0,0,2,0,0
000872,1,2,872-2.JPG,872-3.JPG,0,1,1,1,1.0,2,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
000872,2,0,872-3.JPG,872-1.JPG,1,0,1,1,1.0,2,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
000872,2,1,872-3.JPG,872-2.JPG,3,0,3,3,1.0,2,3,other,0,0,1,0,0,0,0,0,2,0,0
000873,0,1,873-1.JPG,873-2.JPG,0,6,6,6,1.0,1,6,sharpness,0,1,0,0,0,0,0,0,0,5,0
000873,1,0,873-2.JPG,873-1.JPG,2,2,4,2,0.5,0,4,sharpness,0,0,0,0,0,0,1,0,0,3,0
000874,0,1,874-1.JPG,874-2.JPG,2,2,4,2,0.5,1,4,composition,2,0,0,0,0,0,0,0,1,1,0
000874,1,0,874-2.JPG,874-1.JPG,2,2,4,2,0.5,0,4,field_of_view,0,0,0,0,0,4,0,0,0,0,0
000877,0,1,877-1.JPG,877-2.JPG,0,5,5,5,1.0,1,5,composition,2,0,0,0,0,1,2,0,0,0,0
000877,1,0,877-2.JPG,877-1.JPG,3,0,3,3,1.0,1,3,composition,1,0,0,0,1,0,0,0,0,1,0
000878,0,1,878-1.JPG,878-2.JPG,2,2,4,2,0.5,1,4,composition,1,0,0,0,0,0,1,0,1,1,0
000878,1,0,878-2.JPG,878-1.JPG,5,1,6,5,0.8333333333333334,1,6,composition,2,0,0,0,0,2,0,0,2,0,0
000880,0,1,880-1.JPG,880-2.JPG,4,0,4,4,1.0,0,4,composition,1,0,0,0,1,0,1,0,1,0,0
000880,0,2,880-1.JPG,880-3.JPG,1,1,2,1,0.5,2,2,exposure_quality,0,0,0,0,1,1,0,0,0,0,0
000880,0,3,880-1.JPG,880-4.JPG,2,2,4,2,0.5,3,4,composition,1,0,0,0,0,1,1,0,1,0,0
000880,1,3,880-2.JPG,880-4.JPG,0,1,1,1,1.0,3,1,sharpness,0,0,0,0,0,0,0,0,0,1,0
000880,2,0,880-3.JPG,880-1.JPG,2,0,2,2,1.0,2,2,composition,2,0,0,0,0,0,0,0,0,0,0
000880,2,1,880-3.JPG,880-2.JPG,3,0,3,3,1.0,2,3,other,0,0,0,0,0,0,1,0,2,0,0
000880,2,3,880-3.JPG,880-4.JPG,3,0,3,3,1.0,2,3,lighting_quality,0,0,0,0,0,0,3,0,0,0,0
000880,3,0,880-4.JPG,880-1.JPG,0,1,1,1,1.0,0,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
000880,3,1,880-4.JPG,880-2.JPG,2,0,2,2,1.0,3,2,field_of_view,0,0,0,0,0,1,0,0,1,0,0
000880,3,2,880-4.JPG,880-3.JPG,1,1,2,1,0.5,2,2,distance_appropriateness,0,0,1,0,1,0,0,0,0,0,0
000881,0,1,881-1.JPG,881-2.JPG,4,1,5,4,0.8,0,5,field_of_view,1,0,0,0,0,2,0,0,1,0,1
000881,0,2,881-1.JPG,881-3.JPG,0,3,3,3,1.0,2,3,exposure_quality,0,0,0,0,1,1,0,0,1,0,0
000881,0,3,881-1.JPG,881-4.JPG,0,3,3,3,1.0,3,3,exposure_quality,0,0,0,0,2,1,0,0,0,0,0
000881,1,3,881-2.JPG,881-4.JPG,2,0,2,2,1.0,1,2,other,0,0,0,0,0,0,0,0,1,1,0
000881,2,0,881-3.JPG,881-1.JPG,2,0,2,2,1.0,2,2,other,0,0,0,0,0,0,0,0,2,0,0
000881,2,1,881-3.JPG,881-2.JPG,4,0,4,4,1.0,2,4,composition,2,2,0,0,0,0,0,0,0,0,0
000881,2,3,881-3.JPG,881-4.JPG,2,0,2,2,1.0,2,2,other,0,0,0,0,0,0,0,0,2,0,0
000881,3,0,881-4.JPG,881-1.JPG,1,0,1,1,1.0,3,1,composition,1,0,0,0,0,0,0,0,0,0,0
000881,3,1,881-4.JPG,881-2.JPG,3,0,3,3,1.0,3,3,distance_appropriateness,0,0,1,0,0,1,0,0,1,0,0
000881,3,2,881-4.JPG,881-3.JPG,0,4,4,4,1.0,2,4,detail_visibility,0,1,0,0,0,1,1,0,1,0,0
000882,0,1,882-1.JPG,882-2.JPG,2,2,4,2,0.5,1,4,distance_appropriateness,0,0,1,0,1,0,1,0,0,1,0
000882,0,2,882-1.JPG,882-3.JPG,1,4,5,4,0.8,2,5,exposure_quality,0,1,1,0,2,0,0,0,1,0,0
000882,1,0,882-2.JPG,882-1.JPG,1,2,3,2,0.6666666666666666,0,3,field_of_view,0,0,0,0,0,3,0,0,0,0,0
000882,1,2,882-2.JPG,882-3.JPG,1,0,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
000882,2,0,882-3.JPG,882-1.JPG,2,0,2,2,1.0,2,2,other,0,0,0,0,0,0,0,0,1,0,1
000882,2,1,882-3.JPG,882-2.JPG,3,0,3,3,1.0,2,3,other,1,0,0,0,0,0,0,0,2,0,0
000883,0,1,883-1.JPG,883-2.JPG,0,5,5,5,1.0,1,5,sharpness,0,1,0,0,0,1,0,0,1,2,0
000883,1,0,883-2.JPG,883-1.JPG,6,0,6,6,1.0,1,6,other,0,0,0,0,0,1,0,0,4,1,0
000884,0,1,884-1.JPG,884-2.JPG,6,1,7,6,0.8571428571428571,0,7,sharpness,0,1,0,0,0,1,1,0,1,3,0
000884,1,0,884-2.JPG,884-1.JPG,1,1,2,1,0.5,0,2,exposure_quality,0,0,0,0,1,0,1,0,0,0,0
000885,0,1,885-1.JPG,885-2.JPG,2,2,4,2,0.5,1,4,exposure_quality,0,0,0,0,1,1,0,0,1,1,0
000885,0,2,885-1.JPG,885-3.JPG,1,2,3,2,0.6666666666666666,2,3,sharpness,0,0,0,0,0,1,0,0,0,2,0
000885,1,0,885-2.JPG,885-1.JPG,3,0,3,3,1.0,1,3,sharpness,1,0,0,0,0,0,0,0,0,2,0
000885,1,2,885-2.JPG,885-3.JPG,1,2,3,2,0.6666666666666666,2,3,exposure_quality,0,0,0,0,1,0,1,0,0,1,0
000885,2,0,885-3.JPG,885-1.JPG,3,3,6,3,0.5,0,6,other,1,0,0,0,1,1,0,0,3,0,0
000885,2,1,885-3.JPG,885-2.JPG,1,2,3,2,0.6666666666666666,1,3,exposure_quality,0,0,0,0,1,1,0,0,0,1,0
000886,0,1,886-1.JPG,886-2.JPG,5,1,6,5,0.8333333333333334,0,6,other,1,0,0,0,0,1,0,0,4,0,0
000886,1,0,886-2.JPG,886-1.JPG,0,4,4,4,1.0,0,4,other,0,0,1,0,0,1,0,0,2,0,0
000887,0,1,887-1.JPG,887-2.JPG,1,1,2,1,0.5,1,2,sharpness,0,0,0,0,0,0,0,0,0,2,0
000887,0,2,887-1.JPG,887-3.JPG,2,1,3,2,0.6666666666666666,0,3,other,0,0,0,0,0,0,1,0,2,0,0
000887,0,3,887-1.JPG,887-4.JPG,0,1,1,1,1.0,3,1,other,0,0,0,0,0,0,0,0,1,0,0
000887,0,4,887-1.JPG,887-5.JPG,0,3,3,3,1.0,4,3,distance_appropriateness,0,0,1,0,1,0,0,0,0,1,0
000887,1,0,887-2.JPG,887-1.JPG,2,0,2,2,1.0,1,2,distance_appropriateness,0,0,1,0,0,1,0,0,0,0,0
000887,1,2,887-2.JPG,887-3.JPG,0,1,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
000887,1,3,887-2.JPG,887-4.JPG,0,1,1,1,1.0,3,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
000887,1,4,887-2.JPG,887-5.JPG,0,2,2,2,1.0,4,2,field_of_view,0,0,0,0,0,1,0,0,1,0,0
000887,2,1,887-3.JPG,887-2.JPG,1,2,3,2,0.6666666666666666,1,3,detail_visibility,0,1,1,0,0,0,0,0,1,0,0
000887,2,3,887-3.JPG,887-4.JPG,0,4,4,4,1.0,3,4,field_of_view,0,1,1,0,0,2,0,0,0,0,0
000887,2,4,887-3.JPG,887-5.JPG,0,2,2,2,1.0,4,2,distance_appropriateness,0,0,1,0,0,0,0,0,1,0,0
000887,3,0,887-4.JPG,887-1.JPG,3,1,4,3,0.75,3,4,composition,1,1,1,0,0,0,0,0,1,0,0
000887,3,1,887-4.JPG,887-2.JPG,2,0,2,2,1.0,3,2,exposure_quality,0,0,0,0,1,1,0,0,0,0,0
000887,3,2,887-4.JPG,887-3.JPG,1,1,2,1,0.5,2,2,dynamic_range,0,0,0,1,0,1,0,0,0,0,0
000887,4,0,887-5.JPG,887-1.JPG,1,0,1,1,1.0,4,1,other,0,0,0,0,0,0,0,0,1,0,0
000887,4,3,887-5.JPG,887-4.JPG,2,0,2,2,1.0,4,2,distance_appropriateness,0,0,2,0,0,0,0,0,0,0,0
000888,0,1,888-1.JPG,888-2.JPG,2,2,4,2,0.5,1,4,composition,1,0,0,1,0,1,0,0,1,0,0
000888,0,2,888-1.JPG,888-3.JPG,1,1,2,1,0.5,2,2,composition,1,0,0,0,0,0,0,0,1,0,0
000888,0,3,888-1.JPG,888-4.JPG,2,1,3,2,0.6666666666666666,0,3,detail_visibility,0,1,0,0,1,0,0,0,1,0,0
000888,0,4,888-1.JPG,888-5.JPG,0,1,1,1,1.0,4,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
000888,1,0,888-2.JPG,888-1.JPG,0,1,1,1,1.0,0,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
000888,1,2,888-2.JPG,888-3.JPG,1,0,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
000888,1,4,888-2.JPG,888-5.JPG,0,1,1,1,1.0,4,1,other,0,0,0,0,0,0,0,0,1,0,0
000888,2,0,888-3.JPG,888-1.JPG,1,0,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
000888,2,1,888-3.JPG,888-2.JPG,3,0,3,3,1.0,2,3,dynamic_range,0,0,0,1,0,1,0,0,1,0,0
000888,2,3,888-3.JPG,888-4.JPG,3,0,3,3,1.0,2,3,composition,1,0,0,0,0,1,0,0,0,1,0
000888,3,0,888-4.JPG,888-1.JPG,1,0,1,1,1.0,3,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
000888,3,1,888-4.JPG,888-2.JPG,4,0,4,4,1.0,3,4,composition,1,0,0,0,0,0,1,0,1,0,1
000888,3,2,888-4.JPG,888-3.JPG,0,1,1,1,1.0,2,1,distance_appropriateness,0,0,1,0,0,0,0,0,0,0,0
000888,3,4,888-4.JPG,888-5.JPG,1,1,2,1,0.5,4,2,field_of_view,0,0,0,0,0,1,0,0,1,0,0
000888,4,0,888-5.JPG,888-1.JPG,4,0,4,4,1.0,4,4,composition,1,1,0,1,0,0,0,0,1,0,0
000888,4,1,888-5.JPG,888-2.JPG,1,1,2,1,0.5,1,2,detail_visibility,0,1,0,0,0,1,0,0,0,0,0
000888,4,2,888-5.JPG,888-3.JPG,2,1,3,2,0.6666666666666666,4,3,other,0,0,0,0,0,0,0,0,2,1,0
000888,4,3,888-5.JPG,888-4.JPG,1,0,1,1,1.0,4,1,other,0,0,0,0,0,0,0,0,1,0,0
000889,0,1,889-1.JPG,889-2.JPG,1,5,6,5,0.8333333333333334,1,6,other,1,0,1,0,1,0,0,0,2,0,1
000889,1,0,889-2.JPG,889-1.JPG,3,1,4,3,0.75,1,4,distance_appropriateness,0,0,2,0,0,1,0,0,1,0,0
000890,0,1,890-1.JPG,890-2.JPG,1,0,1,1,1.0,0,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
000890,0,2,890-1.JPG,890-3.JPG,0,1,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
000890,0,3,890-1.JPG,890-4.JPG,0,3,3,3,1.0,3,3,detail_visibility,0,1,0,0,0,1,1,0,0,0,0
000890,1,0,890-2.JPG,890-1.JPG,4,0,4,4,1.0,1,4,distance_appropriateness,1,0,2,0,0,1,0,0,0,0,0
000890,1,2,890-2.JPG,890-3.JPG,0,1,1,1,1.0,2,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
000890,1,3,890-2.JPG,890-4.JPG,1,1,2,1,0.5,3,2,detail_visibility,0,1,0,0,0,0,1,0,0,0,0
000890,2,0,890-3.JPG,890-1.JPG,1,1,2,1,0.5,0,2,composition,1,0,1,0,0,0,0,0,0,0,0
000890,2,1,890-3.JPG,890-2.JPG,2,1,3,2,0.6666666666666666,2,3,detail_visibility,0,1,1,1,0,0,0,0,0,0,0
000890,2,3,890-3.JPG,890-4.JPG,0,1,1,1,1.0,3,1,sharpness,0,0,0,0,0,0,0,0,0,1,0
000890,3,0,890-4.JPG,890-1.JPG,3,0,3,3,1.0,3,3,detail_visibility,0,1,0,0,0,1,0,0,1,0,0
