face_id,image_path,face_index,bbox_x,bbox_y,bbox_w,bbox_h,assignment_method,assignment_confidence
198,D:\Budapest2025_Google\20250822_122632.jpg,0,0.5922705314009662,0.2791955017301038,0.09516908212560386,0.06076989619377163,core,1.0
199,D:\Budapest2025_Google\20250822_123501.jpg,0,0.8357487922705314,0.14597750865051903,0.1473429951690821,0.09645328719723184,core,1.0
200,D:\Budapest2025_Google\20250822_123916.jpg,0,0.704088471849866,0.2723123732251521,0.03150134048257373,0.07302231237322515,core,1.0
201,D:\Budapest2025_Google\20250822_195832.jpg,0,0.6414359861591695,0.11534025374855825,0.03806228373702422,0.07698961937716263,core,1.0
202,D:\Budapest2025_Google\20250822_123303.jpg,0,0.39082125603864737,0.1083477508650519,0.20144927536231885,0.1384083044982699,core,1.0
203,D:\Budapest2025_Google\20250822_123306.jpg,0,0.3207729468599034,-0.0032439446366782005,0.178743961352657,0.1448961937716263,core,1.0
204,D:\Budapest2025_Google\20250822_123313.jpg,0,0.47632850241545893,0.16500865051903113,0.1782608695652174,0.12716262975778547,core,1.0
205,D:\Budapest2025_Google\20250822_123528.jpg,0,0.748792270531401,0.21345155709342561,0.21884057971014492,0.14100346020761245,core,1.0
206,D:\Budapest2025_Google\20250822_123539.jpg,0,0.45217391304347826,0.1185121107266436,0.24830917874396136,0.15635813148788927,core,1.0
207,D:\Budapest2025_Google\20250822_123328.jpg,0,0.6251207729468599,0.1375432525951557,0.17632850241545894,0.11332179930795848,core,1.0
208,D:\Budapest2025_Google\20250822_123341.jpg,0,0.5057971014492754,0.10164359861591696,0.19082125603864733,0.10250865051903114,core,1.0
209,D:\Budapest2025_Google\20250822_123347.jpg,0,0.6285024154589371,0.040008650519031144,0.20772946859903382,0.11937716262975778,core,1.0
210,D:\Budapest2025_Google\20250822_123443.jpg,0,0.6028985507246377,0.19982698961937717,0.2135265700483092,0.09450692041522492,core,1.0
211,D:\Budapest2025_Google\20250822_123448.jpg,0,0.45169082125603865,0.09883217993079585,0.22560386473429953,0.10402249134948097,core,1.0
212,D:\Budapest2025_Google\20250822_123354.jpg,0,0.30772946859903383,-0.01773356401384083,0.21014492753623187,0.10185986159169551,core,1.0
213,D:\Budapest2025_Google\20250822_123400.jpg,0,0.48985507246376814,-0.01124567474048443,0.16376811594202897,0.09991349480968859,core,1.0
214,D:\Budapest2025_Google\20250822_194950.jpg,5,0.36764705882352944,0.5326557093425606,0.0983275663206459,0.09450692041522492,core,1.0
215,D:\Budapest2025_Google\20250822_194950.jpg,6,0.33304498269896193,0.07136678200692041,0.1254325259515571,0.1355968858131488,core,1.0
216,D:\Budapest2025_Google\20250822_194950.jpg,12,0.7001153402537486,0.808174740484429,0.10380622837370242,0.07461072664359862,core,1.0
217,D:\Budapest2025_Google\20250822_194955.jpg,10,0.5420991926182238,0.657439446366782,0.13437139561707034,0.08109861591695501,core,1.0
218,D:\Budapest2025_Google\20250822_195016.jpg,7,0.31228373702422146,0.11461937716262975,0.15542099192618225,0.12153979238754326,core,1.0
219,D:\Budapest2025_Google\20250822_195018.jpg,12,0.09429065743944637,0.5702854671280276,0.1637831603229527,0.11310553633217993,core,1.0
220,D:\Budapest2025_Google\20250822_195018.jpg,15,0.29209919261822376,0.6516003460207612,0.12226066897347174,0.09191176470588236,core,1.0
221,D:\Budapest2025_Google\20250822_195021.jpg,11,0.31805074971164937,0.6042387543252595,0.13667820069204153,0.10358996539792388,core,1.0
222,D:\Budapest2025_Google\20250822_195021.jpg,19,-0.054498269896193774,0.5795847750865052,0.13206459054209918,0.1217560553633218,core,1.0
223,D:\Budapest2025_Google\20250822_195021.jpg,21,-0.05478662053056517,0.11051038062283737,0.1254325259515571,0.127378892733564,core,1.0
224,D:\Budapest2025_Google\20250822_195121.jpg,14,-0.05738177623990773,0.14662629757785467,0.131199538638985,0.12716262975778547,core,1.0
225,D:\Budapest2025_Google\20250822_123430.jpg,1,0.3690821256038647,0.32763840830449825,0.10193236714975845,0.052768166089965395,core,1.0
226,D:\Budapest2025_Google\20250822_123916.jpg,2,0.582774798927614,0.33468559837728196,0.028150134048257374,0.0654158215010142,core,1.0
227,D:\Budapest2025_Google\20250822_193345.jpg,1,0.6554209919261822,0.35121107266435986,0.05738177623990773,0.06466262975778547,core,1.0
228,D:\Budapest2025_Google\20250822_193353.jpg,2,0.761461937716263,0.36418685121107264,0.04238754325259515,0.08333333333333333,core,1.0
229,D:\Budapest2025_Google\20250822_193353.jpg,4,0.05795847750865052,0.41753171856978083,0.04173875432525952,0.08016147635524798,core,1.0
230,D:\Budapest2025_Google\20250822_193356.jpg,1,0.7874134948096886,0.3814878892733564,0.04671280276816609,0.08246828143021914,core,1.0
231,D:\Budapest2025_Google\20250822_193356.jpg,3,0.08391003460207612,0.41724336793540945,0.04022491349480969,0.078719723183391,core,1.0
232,D:\Budapest2025_Google\20250822_193357.jpg,1,0.8068771626297578,0.3990772779700115,0.04822664359861592,0.08621683967704728,core,1.0
233,D:\Budapest2025_Google\20250822_193404.jpg,1,0.851643598615917,0.39302191464821223,0.04519896193771626,0.07468281430219147,core,1.0
234,D:\Budapest2025_Google\20250822_193451.jpg,0,0.28027681660899656,0.41147635524798154,0.04476643598615917,0.08564013840830449,core,1.0
235,D:\Budapest2025_Google\20250822_193458.jpg,0,0.06682525951557093,0.4362745098039216,0.0625,0.09371395617070358,core,1.0
236,D:\Budapest2025_Google\20250822_194159.jpg,0,0.4555940023068051,0.28957612456747406,0.052479815455594,0.05406574394463668,core,1.0
237,D:\Budapest2025_Google\20250822_194201.jpg,0,0.4671280276816609,0.2783304498269896,0.05103806228373702,0.05363321799307959,core,1.0
238,D:\Budapest2025_Google\20250822_194547.jpg,2,0.7424307958477508,0.2546136101499423,0.05125432525951557,0.10640138408304499,core,1.0
239,D:\Budapest2025_Google\20250822_194547.jpg,3,0.2852508650519031,0.23615916955017302,0.054282006920415224,0.10755478662053057,core,1.0
240,D:\Budapest2025_Google\20250822_194551.jpg,1,0.6987456747404844,0.49855824682814304,0.125,0.24826989619377163,core,1.0
241,D:\Budapest2025_Google\20250822_194950.jpg,3,0.9111880046136102,0.09623702422145329,0.08419838523644751,0.1083477508650519,core,1.0
242,D:\Budapest2025_Google\20250822_195121.jpg,0,0.5034602076124568,0.3778114186851211,0.10265282583621683,0.11267301038062284,core,1.0
243,D:\Budapest2025_Google\20250822_195121.jpg,1,0.5167243367935409,0.8185553633217993,0.11072664359861592,0.12391868512110726,core,1.0
244,D:\Budapest2025_Google\20250822_195121.jpg,2,0.010380622837370242,0.6005622837370242,0.08823529411764706,0.1115916955017301,core,1.0
245,D:\Budapest2025_Google\20250822_195121.jpg,5,0.0530565167243368,0.0990484429065744,0.1502306805074971,0.10077854671280277,core,1.0
246,D:\Budapest2025_Google\20250822_195121.jpg,6,0.3506343713956171,0.3306660899653979,0.12687427912341406,0.09385813148788927,core,1.0
247,D:\Budapest2025_Google\20250822_195121.jpg,7,0.10351787773933102,0.5646626297577855,0.13408304498269896,0.08217993079584775,core,1.0
248,D:\Budapest2025_Google\20250822_195121.jpg,8,0.6118800461361015,0.3315311418685121,0.14734717416378315,0.09191176470588236,core,1.0
249,D:\Budapest2025_Google\20250822_195121.jpg,11,0.35409457900807384,0.7666522491349481,0.13350634371395617,0.09407439446366782,core,1.0
250,D:\Budapest2025_Google\20250822_195124.jpg,0,0.4930795847750865,0.3648356401384083,0.10265282583621683,0.11570069204152249,core,1.0
251,D:\Budapest2025_Google\20250822_195124.jpg,1,0.48904267589388695,0.8025519031141869,0.1179354094579008,0.127378892733564,core,1.0
252,D:\Budapest2025_Google\20250822_195124.jpg,3,0.05190311418685121,0.07525951557093426,0.15715109573241062,0.10596885813148789,core,1.0
253,D:\Budapest2025_Google\20250822_195124.jpg,4,-0.01384083044982699,0.5815311418685121,0.09919261822376009,0.11180795847750866,core,1.0
254,D:\Budapest2025_Google\20250822_195124.jpg,5,0.3408304498269896,0.7512975778546713,0.14215686274509803,0.09926470588235294,core,1.0
255,D:\Budapest2025_Google\20250822_195124.jpg,7,0.6193771626297578,0.32201557093425603,0.13610149942329874,0.0888840830449827,core,1.0
256,D:\Budapest2025_Google\20250822_195124.jpg,8,0.3509227220299885,0.32461072664359863,0.12312572087658592,0.09104671280276816,core,1.0
257,D:\Budapest2025_Google\20250822_195124.jpg,9,0.08737024221453288,0.5495242214532872,0.1389850057670127,0.07763840830449827,core,1.0
258,D:\Budapest2025_Google\20250822_195738.jpg,0,0.6282439446366782,0.07698961937716263,0.042820069204152246,0.08564013840830449,core,1.0
259,D:\Budapest2025_Google\20250822_195740.jpg,0,0.6533304498269896,0.09111880046136102,0.04325259515570934,0.08794694348327567,core,1.0
260,D:\Budapest2025_Google\20250824_152144.jpg,0,0.3898550724637681,0.3083910034602076,0.1927536231884058,0.12218858131487889,core,1.0
261,D:\Budapest2025_Google\20250824_152151.jpg,0,0.4251207729468599,0.26967993079584773,0.20434782608695654,0.14230103806228372,core,1.0
262,D:\Budapest2025_Google\20250822_192248.jpg,0,0.6193771626297578,0.2670847750865052,0.10928489042675894,0.11872837370242215,core,1.0
263,D:\Budapest2025_Google\20250822_192327.jpg,0,0.6658016147635525,0.659818339100346,0.08016147635524798,0.08001730103806229,core,1.0
264,D:\Budapest2025_Google\20250822_192328.jpg,0,0.649365628604383,0.6738754325259516,0.08102652825836217,0.07850346020761245,core,1.0
265,D:\Budapest2025_Google\20250822_194044.jpg,0,0.16371107266435986,0.17128027681660898,0.05363321799307959,0.09457900807381776,core,1.0
266,D:\Budapest2025_Google\20250822_194859.jpg,0,0.5201845444059977,0.676038062283737,0.11591695501730104,0.13127162629757785,core,1.0
267,D:\Budapest2025_Google\20250822_194903.jpg,0,0.4777970011534025,0.6615484429065744,0.1058246828143022,0.12045847750865052,core,1.0
268,D:\Budapest2025_Google\20250822_194923.jpg,0,0.42993079584775085,0.6301903114186851,0.12341407151095732,0.12954152249134948,core,1.0
269,D:\Budapest2025_Google\20250822_194926.jpg,0,0.43685121107266434,0.6459775086505191,0.12658592848904268,0.1351643598615917,core,1.0
270,D:\Budapest2025_Google\20250822_195457.jpg,0,0.7586505190311419,0.10813148788927336,0.05709342560553633,0.10813148788927336,core,1.0
271,D:\Budapest2025_Google\20250822_195500.jpg,0,0.7571366782006921,0.10092272202998846,0.056012110726643596,0.10409457900807381,core,1.0
272,D:\Budapest2025_Google\20250822_195758.jpg,0,0.71280276816609,0.2972895040369089,0.038494809688581315,0.06805074971164937,core,1.0
273,D:\Budapest2025_Google\20250822_195800.jpg,0,0.7067474048442907,0.3209342560553633,0.038494809688581315,0.06718569780853517,core,1.0
274,D:\Budapest2025_Google\20250822_192259.jpg,0,0.3042099192618224,0.47707612456747406,0.06747404844290658,0.06639273356401384,core,1.0
275,D:\Budapest2025_Google\20250822_192327.jpg,1,0.5086505190311419,0.5521193771626297,0.08189158016147635,0.08434256055363322,core,1.0
276,D:\Budapest2025_Google\20250822_192328.jpg,1,0.49019607843137253,0.5670415224913494,0.08391003460207612,0.08391003460207612,core,1.0
277,D:\Budapest2025_Google\20250822_195246.jpg,0,0.45098039215686275,0.5471453287197232,0.1118800461361015,0.11591695501730104,core,1.0
278,D:\Budapest2025_Google\20250822_192528.jpg,0,0.36418685121107264,0.2000432525951557,0.14273356401384082,0.092560553633218,core,1.0
279,D:\Budapest2025_Google\20250822_194451.jpg,0,0.43944636678200694,0.4666955017301038,0.14677047289504036,0.10164359861591696,core,1.0
280,D:\Budapest2025_Google\20250822_192530.jpg,0,0.37860438292964244,0.19117647058823528,0.13985005767012687,0.092560553633218,core,0.6070787641737196
281,D:\Budapest2025_Google\20250822_193345.jpg,0,0.12254901960784313,0.4545847750865052,0.08794694348327567,0.0823961937716263,core,1.0
282,D:\Budapest2025_Google\20250822_193353.jpg,0,0.5361159169550173,0.5170126874279123,0.05709342560553633,0.09659746251441753,core,1.0
283,D:\Budapest2025_Google\20250822_193356.jpg,2,0.5601211072664359,0.5297001153402537,0.056228373702422146,0.09717416378316032,core,1.0
284,D:\Budapest2025_Google\20250822_193357.jpg,2,0.5590397923875432,0.5464244521337946,0.05709342560553633,0.09284890426758939,core,1.0
285,D:\Budapest2025_Google\20250822_193404.jpg,0,0.3185553633217993,0.5493079584775087,0.07785467128027682,0.13985005767012687,core,1.0
286,D:\Budapest2025_Google\20250822_194444.jpg,0,0.6418685121107266,0.41371107266435986,0.1444636678200692,0.10726643598615918,core,1.0
287,D:\Budapest2025_Google\20250822_194644.jpg,0,0.530060553633218,0.3382352941176471,0.04930795847750865,0.08737024221453288,core,1.0
288,D:\Budapest2025_Google\20250822_194644.jpg,1,0.11570069204152249,0.3295847750865052,0.05795847750865052,0.09083044982698962,core,1.0
289,D:\Budapest2025_Google\20250822_194648.jpg,0,0.557742214532872,0.37831603229527105,0.05103806228373702,0.092560553633218,core,1.0
290,D:\Budapest2025_Google\20250822_194648.jpg,1,0.05211937716262976,0.35813148788927335,0.06336505190311419,0.10380622837370242,core,1.0
291,D:\Budapest2025_Google\20250822_194651.jpg,0,0.11288927335640138,0.22837370242214533,0.056228373702422146,0.09486735870818916,core,1.0
292,D:\Budapest2025_Google\20250822_194653.jpg,0,0.48637543252595156,0.29700115340253747,0.051470588235294115,0.09140715109573241,core,1.0
293,D:\Budapest2025_Google\20250822_194653.jpg,1,0.01838235294117647,0.27566320645905423,0.06120242214532872,0.10149942329873125,core,1.0
294,D:\Budapest2025_Google\20250822_194713.jpg,0,0.8698096885813149,0.39792387543252594,0.06444636678200692,0.10178777393310265,core,1.0
295,D:\Budapest2025_Google\20250822_194713.jpg,1,0.41782006920415227,0.393598615916955,0.053200692041522495,0.09486735870818916,core,1.0
296,D:\Budapest2025_Google\20250822_192441.jpg,1,0.25951557093425603,0.12975778546712802,0.11303344867358708,0.12954152249134948,core,0.2870375845167372
297,D:\Budapest2025_Google\20250822_193353.jpg,1,0.07417820069204152,0.30565167243367936,0.03892733564013841,0.0654555940023068,core,1.0
298,D:\Budapest2025_Google\20250822_193356.jpg,0,0.09645328719723184,0.30680507497116494,0.03676470588235294,0.06257208765859285,core,1.0
299,D:\Budapest2025_Google\20250822_193357.jpg,0,0.10402249134948097,0.3145905420991926,0.03546712802768166,0.06084198385236447,core,1.0
300,D:\Budapest2025_Google\20250822_193404.jpg,2,0.09191176470588236,0.28143021914648214,0.03784602076124567,0.06170703575547866,core,1.0
301,D:\Budapest2025_Google\20250822_194950.jpg,0,0.35986159169550175,0.3027681660899654,0.09284890426758939,0.10164359861591696,core,1.0
302,D:\Budapest2025_Google\20250822_194950.jpg,1,0.2577854671280277,0.2694636678200692,0.10813148788927336,0.09385813148788927,core,1.0
303,D:\Budapest2025_Google\20250822_194950.jpg,2,0.3817762399077278,0.7307525951557093,0.10236447520184544,0.10964532871972318,core,1.0
304,D:\Budapest2025_Google\20250822_194950.jpg,7,0.2765282583621684,0.6950692041522492,0.11707035755478662,0.09147923875432526,core,1.0
305,D:\Budapest2025_Google\20250822_194950.jpg,9,0.8621683967704729,0.05990484429065744,0.0919838523644752,0.10942906574394463,core,1.0
306,D:\Budapest2025_Google\20250822_194950.jpg,10,0.7727797001153403,0.47015570934256057,0.10092272202998846,0.08974913494809689,core,1.0
307,D:\Budapest2025_Google\20250822_194952.jpg,0,0.3748558246828143,0.34969723183391005,0.09948096885813149,0.10185986159169551,core,1.0
308,D:\Budapest2025_Google\20250822_194952.jpg,2,0.22895040369088812,0.7305363321799307,0.12918108419838523,0.10034602076124567,core,1.0
309,D:\Budapest2025_Google\20250822_194952.jpg,3,0.2177047289504037,0.296280276816609,0.1254325259515571,0.094939446366782,core,1.0
310,D:\Budapest2025_Google\20250822_194952.jpg,5,0.8728373702422145,0.5705017301038062,0.09486735870818916,0.10142733564013841,core,1.0
311,D:\Budapest2025_Google\20250822_194952.jpg,6,0.5161476355247981,0.2906574394463668,0.13408304498269896,0.07698961937716263,core,1.0
312,D:\Budapest2025_Google\20250822_194952.jpg,7,0.24077277970011535,0.5964532871972318,0.12139561707035755,0.0888840830449827,core,1.0
313,D:\Budapest2025_Google\20250822_194952.jpg,13,0.526239907727797,0.7244809688581315,0.14994232987312572,0.08347750865051903,core,1.0
314,D:\Budapest2025_Google\20250822_194952.jpg,4,0.7520184544405998,0.5075692041522492,0.1052479815455594,0.09104671280276816,core,0.18318867683410645
315,D:\Budapest2025_Google\20250822_194952.jpg,16,0.33852364475201846,0.05687716262975778,0.1381199538638985,0.14143598615916955,core,1.0
316,D:\Budapest2025_Google\20250822_195021.jpg,1,0.4962514417531719,0.5287629757785467,0.10668973471741638,0.11548442906574395,core,1.0
317,D:\Budapest2025_Google\20250822_195052.jpg,2,0.3267012687427912,0.594939446366782,0.09717416378316032,0.10250865051903114,core,1.0
318,D:\Budapest2025_Google\20250822_195052.jpg,16,0.34429065743944637,0.11332179930795848,0.12831603229527105,0.12910899653979238,core,1.0
319,D:\Budapest2025_Google\20250822_194955.jpg,1,0.20069204152249134,0.36267301038062283,0.1317762399077278,0.08823529411764706,core,1.0
320,D:\Budapest2025_Google\20250822_194955.jpg,3,0.5594002306805075,0.7718425605536332,0.13321799307958476,0.09169550173010381,core,1.0
321,D:\Budapest2025_Google\20250822_194955.jpg,12,0.5596885813148789,0.3304498269896194,0.11072664359861592,0.07504325259515571,core,1.0
322,D:\Budapest2025_Google\20250822_194955.jpg,4,0.2093425605536332,0.8122837370242214,0.13062283737024222,0.08650519031141868,core,0.22458158599005806
323,D:\Budapest2025_Google\20250822_195016.jpg,0,0.4864475201845444,0.3570501730103806,0.1052479815455594,0.11267301038062284,core,1.0
324,D:\Budapest2025_Google\20250822_195016.jpg,1,0.6554209919261822,0.2828719723183391,0.15369088811995385,0.10596885813148789,core,1.0
325,D:\Budapest2025_Google\20250822_195016.jpg,2,0.6369665513264129,0.7348615916955017,0.14129181084198386,0.09147923875432526,core,1.0
326,D:\Budapest2025_Google\20250822_195016.jpg,3,0.3079584775086505,0.29282006920415227,0.158881199538639,0.09753460207612456,core,1.0
327,D:\Budapest2025_Google\20250822_195016.jpg,4,0.29815455594002305,0.7391868512110726,0.1513840830449827,0.0953719723183391,core,1.0
328,D:\Budapest2025_Google\20250822_195016.jpg,5,0.6649365628604383,0.1518166089965398,0.15426758938869667,0.10423875432525952,core,1.0
329,D:\Budapest2025_Google\20250822_195018.jpg,0,0.6418685121107266,0.36505190311418684,0.1384083044982699,0.09126297577854671,core,1.0
330,D:\Budapest2025_Google\20250822_195018.jpg,3,0.27941176470588236,0.3222318339100346,0.14994232987312572,0.08953287197231834,core,1.0
331,D:\Budapest2025_Google\20250822_195018.jpg,14,0.27364475201845445,0.7599480968858131,0.13062283737024222,0.08996539792387544,core,0.16201962365044487
332,D:\Budapest2025_Google\20250822_195021.jpg,2,0.6678200692041523,0.3055795847750865,0.1459054209919262,0.0953719723183391,core,1.0
333,D:\Budapest2025_Google\20250822_195021.jpg,3,0.31632064590542097,0.13948961937716264,0.15340253748558247,0.10596885813148789,core,1.0
334,D:\Budapest2025_Google\20250822_195021.jpg,5,0.6358131487889274,0.6150519031141869,0.14792387543252594,0.08931660899653979,core,1.0
335,D:\Budapest2025_Google\20250822_195021.jpg,7,0.2961361014994233,0.7495674740484429,0.15426758938869667,0.09018166089965397,core,1.0
336,D:\Budapest2025_Google\20250822_195021.jpg,10,0.6427335640138409,0.7647058823529411,0.14417531718569782,0.08326124567474048,core,1.0
337,D:\Budapest2025_Google\20250822_195021.jpg,12,0.10668973471741638,0.382136678200692,0.1384083044982699,0.0852076124567474,core,1.0
338,D:\Budapest2025_Google\20250822_195021.jpg,13,0.09169550173010381,0.03092560553633218,0.16983852364475202,0.111159169550173,core,1.0
339,D:\Budapest2025_Google\20250822_195021.jpg,14,0.31430219146482125,0.2958477508650519,0.14850057670126873,0.09472318339100345,core,1.0
340,D:\Budapest2025_Google\20250822_195021.jpg,15,0.8512110726643599,0.5400086505190311,0.1389850057670127,0.0921280276816609,core,1.0
341,D:\Budapest2025_Google\20250822_195021.jpg,0,0.5063437139561707,0.3687283737024221,0.104959630911188,0.12089100346020762,core,0.3328264024522569
342,D:\Budapest2025_Google\20250822_195021.jpg,16,0.11447520184544406,0.5179498269896193,0.13523644752018454,0.08455882352941177,core,0.30207292238871253
343,D:\Budapest2025_Google\20250822_195052.jpg,0,0.3382352941176471,0.43555363321799306,0.10178777393310265,0.10099480968858132,core,1.0
344,D:\Budapest2025_Google\20250822_195052.jpg,1,0.5132641291810842,0.3672145328719723,0.12283737024221453,0.09126297577854671,core,1.0
345,D:\Budapest2025_Google\20250822_195052.jpg,3,0.47635524798154555,0.8334775086505191,0.12745098039215685,0.08044982698961937,core,1.0
346,D:\Budapest2025_Google\20250822_195052.jpg,4,0.7292387543252595,0.12910899653979238,0.14359861591695502,0.09407439446366782,core,1.0
347,D:\Budapest2025_Google\20250822_195052.jpg,6,0.1395617070357555,0.3475346020761246,0.14302191464821223,0.09320934256055363,core,1.0
348,D:\Budapest2025_Google\20250822_195052.jpg,7,0.8408304498269896,0.701773356401384,0.10553633217993079,0.09299307958477508,core,1.0
349,D:\Budapest2025_Google\20250822_195052.jpg,8,0.47808535178777395,0.6777681660899654,0.13667820069204153,0.09018166089965397,core,1.0
350,D:\Budapest2025_Google\20250822_195052.jpg,11,0.6732987312572087,0.6120242214532872,0.13292964244521338,0.08044982698961937,core,1.0
351,D:\Budapest2025_Google\20250822_195052.jpg,13,0.10755478662053057,0.8291522491349481,0.14215686274509803,0.07482698961937716,core,1.0
352,D:\Budapest2025_Google\20250822_195052.jpg,5,0.12773933102652826,0.6591695501730104,0.1309111880046136,0.10705017301038063,core,0.3022463056776259
353,D:\Budapest2025_Google\20250824_154452.jpg,0,0.3263333333333333,0.41725,0.07266666666666667,0.06575,core,1.0
354,D:\Budapest2025_Google\20250824_154604.jpg,0,0.334,0.413,0.1,0.09925,core,1.0
355,D:\Budapest2025_Google\20250824_154448.jpg,0,0.3616666666666667,0.42125,0.06733333333333333,0.063,core,0.5679040749867758
356,D:\Budapest2025_Google\20250824_154601.jpg,0,0.341,0.4145,0.09533333333333334,0.09525,core,0.2064396540323894
357,D:\Google_Germany_1\20240816_121630.heic,0,0.4965,0.3377777777777778,0.02575,0.07555555555555556,core,1.0
358,D:\Google_Germany_1\20240816_121633.heic,1,0.51675,0.35,0.02625,0.07777777777777778,core,1.0
359,D:\Google_Germany_1\20240816_150856.jpg,2,0.60725,0.517,0.12425,0.218,core,1.0
360,D:\Google_Germany_1\20240816_150900.jpg,2,0.591,0.492,0.1095,0.19466666666666665,core,1.0
361,D:\Google_Germany_1\20240816_150903.jpg,0,0.5775,0.4573333333333333,0.10375,0.18633333333333332,core,1.0
362,D:\Google_Germany_1\20240816_150905.jpg,1,0.5775,0.44633333333333336,0.10575,0.19066666666666668,core,1.0
363,D:\Google_Germany_1\20240817_182222.heic,0,0.45249520153550865,0.37521626297577854,0.02927063339731286,0.017084775086505192,core,1.0
364,D:\Google_Germany_1\20240817_201019.jpg,3,-0.03325,0.35,0.1845,0.305,core,1.0
365,D:\Google_Germany_1\20240818_123255.heic,3,0.4336072664359862,0.3354126679462572,0.04325259515570934,0.1343570057581574,core,1.0
366,D:\Google_Germany_1\20240818_123301.heic,2,0.45489443378119004,0.3140138408304498,0.0873320537428023,0.057742214532871976,core,1.0
367,D:\Google_Germany_1\20240819_142829.heic,1,0.5012975778546713,0.20681381957773512,0.056228373702422146,0.17994241842610365,core,1.0
368,D:\Google_Germany_1\20240819_142830.heic,1,0.5080017301038062,0.12284069097888675,0.05384948096885813,0.1828214971209213,core,1.0
369,D:\Google_Germany_1\20240819_142837.heic,1,0.35250865051903113,0.40786948176583493,0.054282006920415224,0.190978886756238,core,1.0
370,D:\Google_Germany_1\20240819_150024.heic,0,0.511996161228407,0.1948529411764706,0.051343570057581576,0.03373702422145329,core,1.0
371,D:\Google_Germany_1\20240819_150028.heic,1,0.43330134357005756,0.06704152249134948,0.0974088291746641,0.06725778546712803,core,1.0
372,D:\Google_Germany_1\20240819_155821.heic,0,0.5935828877005348,0.06316844919786097,0.0945855614973262,0.15240641711229946,core,1.0
373,D:\Google_Germany_1\20240819_155838.heic,0,0.29175,0.23222222222222222,0.0965,0.3244444444444444,core,1.0
374,D:\Google_Germany_1\20240819_155937.heic,0,0.32875,0.27166666666666667,0.07475,0.21444444444444444,core,1.0
375,D:\Google_Germany_1\20240819_155944.heic,0,0.10460652591170826,0.23767301038062283,0.6799424184261037,0.33326124567474047,core,1.0
376,D:\Google_Germany_1\20240819_160004.heic,1,0.0446257197696737,0.257136678200692,0.29510556621880996,0.21085640138408304,core,1.0
377,D:\Google_Germany_1\20240819_161321.heic,1,0.37525,0.3561111111111111,0.0275,0.07833333333333334,core,1.0
378,D:\Google_Germany_1\20240819_161323.heic,1,0.37675,0.33666666666666667,0.028,0.08222222222222222,core,1.0
379,D:\Google_Germany_1\20240819_161324.heic,0,0.37225,0.34555555555555556,0.0275,0.07777777777777778,core,1.0
380,D:\Google_Germany_1\20240819_161336.heic,0,0.4075,0.29888888888888887,0.0265,0.07666666666666666,core,1.0
381,D:\Google_Germany_1\20240819_161339.heic,0,0.41125,0.3005555555555556,0.0245,0.08222222222222222,core,1.0
382,D:\Google_Germany_1\20240819_161341.heic,1,0.396,0.31222222222222223,0.0235,0.07666666666666666,core,1.0
383,D:\Google_Germany_1\20240819_161342.heic,1,0.39025,0.31666666666666665,0.024,0.07666666666666666,core,1.0
384,D:\Google_Germany_1\20240819_161343.heic,0,0.39025,0.3227777777777778,0.02475,0.07777777777777778,core,1.0
385,D:\Google_Germany_1\20240819_161351.heic,1,0.40825,0.2861111111111111,0.024,0.07944444444444444,core,1.0
386,D:\Google_Germany_1\20240819_161352.heic,0,0.39875,0.30833333333333335,0.025,0.07888888888888888,core,1.0
387,D:\Google_Germany_1\20240819_161353.heic,0,0.39175,0.34833333333333333,0.024,0.07722222222222222,core,1.0
388,D:\Google_Germany_1\20240819_161355.heic,0,0.38125,0.34944444444444445,0.025,0.07944444444444444,core,1.0
389,D:\Google_Germany_1\20240819_161357.heic,1,0.38425,0.3788888888888889,0.027,0.08666666666666667,core,1.0
390,D:\Google_Germany_1\20240816_142312.jpg,1,0.44809688581314877,0.4329584775086505,0.06084198385236447,0.05493079584775087,core,1.0
391,D:\Google_Germany_1\20240819_121847.heic,0,0.5921305182341651,0.26600346020761245,0.09069097888675624,0.0629325259515571,core,1.0
392,D:\Google_Germany_1\20240816_150856.jpg,0,0.30075,0.7006666666666667,0.1025,0.196,core,1.0
393,D:\Google_Germany_1\20240816_150900.jpg,0,0.3105,0.703,0.09625,0.19066666666666668,core,1.0
394,D:\Google_Germany_1\20240816_150903.jpg,1,0.30825,0.6633333333333333,0.08825,0.185,core,1.0
395,D:\Google_Germany_1\20240816_150905.jpg,2,0.28775,0.679,0.0945,0.19333333333333333,core,1.0
396,D:\Google_Germany_1\20240819_161357.heic,2,0.41075,0.4816666666666667,0.02325,0.07,core,0.24887604183620882
397,D:\Google_Germany_1\20240816_150856.jpg,3,0.14425,0.037,0.18125,0.29633333333333334,core,1.0
398,D:\Google_Germany_1\20240816_150900.jpg,3,0.1665,0.037,0.166,0.28933333333333333,core,1.0
399,D:\Google_Germany_1\20240816_150903.jpg,2,0.13975,0.009333333333333334,0.17375,0.2966666666666667,core,1.0
400,D:\Google_Germany_1\20240817_104432.jpg,2,0.6046712802768166,0.3897058823529412,0.03835063437139562,0.04065743944636678,core,1.0
401,D:\Google_Germany_1\20240817_110347.jpg,0,0.09976931949250288,0.10380622837370242,0.0853517877739331,0.09104671280276816,core,1.0
402,D:\Google_Germany_1\20240817_110348.jpg,0,0.10063437139561707,0.10121107266435986,0.08650519031141868,0.09104671280276816,core,1.0
